"disaster.event","user.anon","date","lon","lat","user_date_freq"
"41_AuFire1",3608,2013-10-20,150.8583157,-22.61551272,2
"41_AuFire1",3622,2013-10-20,151.4353967,-22.34572907,1
"41_AuFire1",3654,2013-10-20,151.2805871,-22.66148942,1
"41_AuFire1",3655,2013-10-20,151.3068536,-22.61823135,2
"41_AuFire1",3690,2013-10-20,150.783418,-22.60339849,3
"41_AuFire1",3709,2013-10-20,151.0785525,-22.65380175,1
"41_AuFire1",3729,2013-10-20,151.2851188,-22.67630583,3
"41_AuFire1",3758,2013-10-20,150.803519,-22.63050872,1
"41_AuFire1",3764,2013-10-20,151.0000567,-22.61630495,1
"41_AuFire1",3768,2013-10-20,151.2641942,-22.65273991,3
"41_AuFire1",3771,2013-10-20,151.0047905,-22.61173844,1
"41_AuFire1",3787,2013-10-20,151.2813005,-22.53586751,2
"41_AuFire1",3814,2013-10-20,150.7071228,-22.45749076,1
"41_AuFire1",3817,2013-10-20,151.445379,-22.31005972,2
"41_AuFire1",3827,2013-10-20,151.1861309,-22.67412533,1
"41_AuFire1",3848,2013-10-20,150.99294,-22.63689472,1
"41_AuFire1",3871,2013-10-20,151.1006583,-22.66765852,4
"41_AuFire1",3893,2013-10-20,151.4750693,-21.69237362,1
"41_AuFire1",3921,2013-10-20,151.4546311,-22.24088859,2
"41_AuFire1",3923,2013-10-20,150.71246,-22.65263272,2
"41_AuFire1",3937,2013-10-20,150.9071279,-22.60403777,1
"41_AuFire1",3939,2013-10-20,150.8286075,-22.62646572,8
"41_AuFire1",3940,2013-10-20,151.1229464,-22.60783714,5
"41_AuFire1",3956,2013-10-20,151.2814676,-22.65539668,2
"41_AuFire1",3975,2013-10-20,150.9829164,-22.61915416,7
"41_AuFire1",3976,2013-10-20,150.9489643,-22.61638865,1
"41_AuFire1",4004,2013-10-20,150.70741,-22.65037839,2
"41_AuFire1",4021,2013-10-20,151.1533041,-22.49681832,3
"41_AuFire1",4040,2013-10-20,150.832058,-22.63383053,1
"41_AuFire1",4053,2013-10-20,151.0052594,-22.58420646,1
"41_AuFire1",4054,2013-10-20,151.3252191,-21.62294366,3
"41_AuFire1",4055,2013-10-20,151.2821157,-21.66500037,1
"41_AuFire1",4060,2013-10-20,150.8444376,-22.65053512,5
"41_AuFire1",4064,2013-10-20,151.3502089,-22.28342768,3
"41_AuFire1",4067,2013-10-20,151.4691281,-22.27038267,1
"41_AuFire1",4072,2013-10-20,151.1770089,-22.65350481,2
"41_AuFire1",4073,2013-10-20,151.2994752,-22.57397059,1
"41_AuFire1",4116,2013-10-20,150.8965894,-22.59916222,2
"41_AuFire1",4124,2013-10-20,151.45451,-22.23996272,22
"41_AuFire1",4134,2013-10-20,150.8295811,-22.63423993,1
"41_AuFire1",4139,2013-10-20,151.40442,-22.14690272,6
"41_AuFire1",4165,2013-10-20,151.2071066,-22.6783846,1
"41_AuFire1",4167,2013-10-20,151.2656667,-22.66681605,1
"41_AuFire1",4206,2013-10-20,151.4408801,-22.24147827,1
"41_AuFire1",4225,2013-10-20,150.9080738,-22.60307625,1
"41_AuFire1",4227,2013-10-20,150.84773,-22.66345272,1
"41_AuFire1",4231,2013-10-20,151.3657837,-22.40478179,1
"41_AuFire1",4237,2013-10-20,150.9854494,-22.65827601,4
"41_AuFire1",4275,2013-10-20,151.1551595,-22.63287552,1
"41_AuFire1",4281,2013-10-20,151.2907422,-22.31219365,1
"41_AuFire1",4284,2013-10-20,150.9872139,-22.67029369,2
"41_AuFire1",4305,2013-10-20,151.1144152,-22.64334281,1
"41_AuFire1",4306,2013-10-20,150.6469074,-22.62913967,1
"41_AuFire1",4346,2013-10-20,150.368808,-22.59088912,1
"41_AuFire1",4349,2013-10-20,150.8270351,-22.63294667,1
"41_AuFire1",4390,2013-10-20,151.2860303,-22.64113963,4
"41_AuFire1",4391,2013-10-20,150.9609675,-22.61395873,1
"41_AuFire1",4396,2013-10-20,151.0216248,-22.5713555,3
"41_AuFire1",4399,2013-10-20,151.28767,-22.67643972,2
"41_AuFire1",4410,2013-10-20,151.406475,-22.1567697,1
"41_AuFire1",4411,2013-10-20,151.283825,-22.67918072,2
"41_AuFire1",4412,2013-10-20,151.1308912,-22.66210432,1
"41_AuFire1",4414,2013-10-20,150.8905104,-22.60581993,1
"41_AuFire1",4415,2013-10-20,151.2630218,-22.66785462,2
"41_AuFire1",4423,2013-10-20,151.0834962,-22.67050756,1
"41_AuFire1",4434,2013-10-20,151.3003234,-22.38649904,2
"41_AuFire1",4435,2013-10-20,151.327152,-22.52533672,1
"41_AuFire1",4462,2013-10-20,151.3509611,-22.3147695,6
"41_AuFire1",4499,2013-10-20,151.0900486,-22.59870872,4
"41_AuFire1",4528,2013-10-20,151.0651346,-22.62926389,3
"41_AuFire1",4532,2013-10-20,150.96147,-22.61415272,2
"41_AuFire1",4551,2013-10-20,151.1170488,-22.66083656,5
"41_AuFire1",4552,2013-10-20,150.6933475,-22.63237241,1
"41_AuFire1",4555,2013-10-20,151.1911926,-22.6768882,1
"41_AuFire1",4559,2013-10-20,151.3041607,-22.55534256,2
"41_AuFire1",4570,2013-10-20,151.1262081,-22.59546955,1
"41_AuFire1",4609,2013-10-20,150.7243872,-22.6048275,3
"41_AuFire1",4613,2013-10-20,150.8197777,-22.65400756,2
"41_AuFire1",4626,2013-10-20,151.420163,-22.3768926,1
"41_AuFire1",4633,2013-10-20,151.2881434,-22.67665968,1
"41_AuFire1",4636,2013-10-20,150.9300489,-22.6643043,2
"41_AuFire1",4645,2013-10-20,151.3105556,-22.38698272,56
"41_AuFire1",4653,2013-10-20,151.4525411,-22.25055694,5
"41_AuFire1",4661,2013-10-20,151.2975845,-22.56245992,2
"41_AuFire1",4671,2013-10-20,151.4456886,-22.3270709,4
"41_AuFire1",4673,2013-10-20,150.9328909,-22.6344811,3
"41_AuFire1",4691,2013-10-20,151.2426672,-22.66717432,1
"41_AuFire1",4716,2013-10-20,150.9173014,-22.67379652,9
"41_AuFire1",4723,2013-10-20,150.884252,-22.63796432,2
"41_AuFire1",4733,2013-10-20,151.1222482,-22.61962858,3
"41_AuFire1",4745,2013-10-20,151.2094597,-22.62514131,1
"41_AuFire1",4754,2013-10-20,150.8166671,-22.64232876,2
"41_AuFire1",4769,2013-10-20,151.2881434,-22.67665968,2
"41_AuFire1",4775,2013-10-20,151.2617567,-22.66996942,1
"41_AuFire1",4793,2013-10-20,151.11731,-22.65820272,1
"41_AuFire1",4797,2013-10-20,151.3898639,-22.26506172,8
"41_AuFire1",4800,2013-10-20,150.6256868,-22.46583344,1
"41_AuFire1",4802,2013-10-20,151.2827155,-22.60917814,2
"41_AuFire1",4814,2013-10-20,151.2862213,-22.67744199,1
"41_AuFire1",4824,2013-10-20,151.2573738,-22.62798622,1
"41_AuFire1",4829,2013-10-20,150.3102738,-22.40680606,1
"41_AuFire1",47,2013-10-21,151.233204,-22.62278122,1
"41_AuFire1",56,2013-10-21,151.1739054,-22.63584717,1
"41_AuFire1",57,2013-10-21,150.8995593,-22.67781122,1
"41_AuFire1",71,2013-10-21,151.430099,-21.69703266,11
"41_AuFire1",89,2013-10-21,151.2969357,-21.65278796,1
"41_AuFire1",91,2013-10-21,151.2881434,-22.67665968,1
"41_AuFire1",93,2013-10-21,150.6676545,-22.66443037,2
"41_AuFire1",103,2013-10-21,150.8356884,-22.61988805,1
"41_AuFire1",121,2013-10-21,150.8995133,-22.63246692,2
"41_AuFire1",132,2013-10-21,151.4967958,-22.04981252,2
"41_AuFire1",142,2013-10-21,151.2995637,-22.57509393,2
"41_AuFire1",146,2013-10-21,150.6514964,-22.64471364,1
"41_AuFire1",162,2013-10-21,150.7913539,-22.61917672,1
"41_AuFire1",221,2013-10-21,150.8695068,-22.67300842,3
"41_AuFire1",224,2013-10-21,150.8242774,-22.6577035,1
"41_AuFire1",233,2013-10-21,150.7855681,-22.66287823,3
"41_AuFire1",247,2013-10-21,150.7813211,-22.61211869,7
"41_AuFire1",278,2013-10-21,150.8958421,-22.63730274,1
"41_AuFire1",279,2013-10-21,151.2864947,-22.63321279,1
"41_AuFire1",297,2013-10-21,150.992047,-22.67366658,2
"41_AuFire1",310,2013-10-21,150.8382216,-22.65087832,3
"41_AuFire1",321,2013-10-21,151.1893144,-22.67269614,1
"41_AuFire1",336,2013-10-21,151.1515903,-22.65220202,5
"41_AuFire1",348,2013-10-21,150.7120508,-22.64609448,2
"41_AuFire1",355,2013-10-21,151.3023465,-22.40948625,2
"41_AuFire1",372,2013-10-21,151.00635,-22.60908672,1
"41_AuFire1",380,2013-10-21,151.1353683,-22.63340348,4
"41_AuFire1",386,2013-10-21,150.8665314,-22.64692733,7
"41_AuFire1",399,2013-10-21,151.315708,-22.53307242,1
"41_AuFire1",413,2013-10-21,151.2439871,-22.63796309,2
"41_AuFire1",420,2013-10-21,151.1534139,-22.63498878,1
"41_AuFire1",427,2013-10-21,151.3828441,-22.34768175,3
"41_AuFire1",440,2013-10-21,151.2767684,-22.67346463,1
"41_AuFire1",448,2013-10-21,151.4302879,-22.30407695,1
"41_AuFire1",450,2013-10-21,150.8312056,-22.67144923,2
"41_AuFire1",486,2013-10-21,151.142475,-22.62444177,1
"41_AuFire1",514,2013-10-21,151.29053,-22.66567272,2
"41_AuFire1",520,2013-10-21,150.9747595,-22.59877908,1
"41_AuFire1",530,2013-10-21,150.8313899,-22.63280292,1
"41_AuFire1",534,2013-10-21,151.2835569,-22.65852989,2
"41_AuFire1",554,2013-10-21,151.4873146,-22.05952223,1
"41_AuFire1",570,2013-10-21,151.2976599,-22.63360342,1
"41_AuFire1",582,2013-10-21,150.6023343,-22.59614953,1
"41_AuFire1",589,2013-10-21,151.2867681,-22.66586964,1
"41_AuFire1",611,2013-10-21,151.2108118,-22.61222334,2
"41_AuFire1",620,2013-10-21,150.7764928,-22.64214711,2
"41_AuFire1",622,2013-10-21,150.9450995,-22.61539326,1
"41_AuFire1",629,2013-10-21,151.186701,-22.67473172,1
"41_AuFire1",645,2013-10-21,151.4363684,-22.35031108,1
"41_AuFire1",669,2013-10-21,151.069809,-22.66125533,4
"41_AuFire1",671,2013-10-21,151.2328393,-22.62261291,1
"41_AuFire1",674,2013-10-21,151.2066102,-22.67535493,1
"41_AuFire1",682,2013-10-21,151.1447358,-22.60457162,1
"41_AuFire1",690,2013-10-21,150.8136372,-22.63803202,3
"41_AuFire1",721,2013-10-21,151.12877,-22.61150708,2
"41_AuFire1",724,2013-10-21,151.1169473,-22.59932534,1
"41_AuFire1",747,2013-10-21,150.8265789,-22.62037994,2
"41_AuFire1",763,2013-10-21,151.4706872,-22.26855795,1
"41_AuFire1",785,2013-10-21,150.7131502,-22.59520312,1
"41_AuFire1",803,2013-10-21,151.4924976,-22.11471734,1
"41_AuFire1",814,2013-10-21,150.7676425,-22.61824522,1
"41_AuFire1",827,2013-10-21,151.077179,-22.67755134,1
"41_AuFire1",848,2013-10-21,151.1604917,-22.60081656,1
"41_AuFire1",873,2013-10-21,151.1666897,-22.63560901,1
"41_AuFire1",897,2013-10-21,151.0988737,-22.58588452,6
"41_AuFire1",915,2013-10-21,150.8225477,-22.56566522,1
"41_AuFire1",921,2013-10-21,150.91666,-22.64300069,1
"41_AuFire1",938,2013-10-21,150.869063,-22.64332372,1
"41_AuFire1",939,2013-10-21,151.1786038,-22.67639454,2
"41_AuFire1",957,2013-10-21,150.9740122,-22.67457872,1
"41_AuFire1",969,2013-10-21,151.1889131,-22.66229692,2
"41_AuFire1",970,2013-10-21,150.6766019,-22.66362498,5
"41_AuFire1",988,2013-10-21,150.9243505,-22.65414422,1
"41_AuFire1",1000,2013-10-21,151.2846266,-22.64033033,1
"41_AuFire1",1014,2013-10-21,151.3580289,-22.27707626,1
"41_AuFire1",1019,2013-10-21,151.1024376,-22.65106071,3
"41_AuFire1",1023,2013-10-21,151.1848107,-22.65893788,22
"41_AuFire1",1026,2013-10-21,151.3255119,-22.47766049,1
"41_AuFire1",1028,2013-10-21,151.0798712,-22.670935,1
"41_AuFire1",1036,2013-10-21,151.219428,-22.62256372,1
"41_AuFire1",1037,2013-10-21,150.8427045,-22.60539414,4
"41_AuFire1",1054,2013-10-21,150.7313886,-22.62981747,1
"41_AuFire1",1074,2013-10-21,150.7860374,-22.67048257,2
"41_AuFire1",1090,2013-10-21,150.6667369,-22.66774023,1
"41_AuFire1",1106,2013-10-21,151.1811399,-22.67754409,1
"41_AuFire1",1112,2013-10-21,151.1450272,-22.60834167,9
"41_AuFire1",1116,2013-10-21,151.4305556,-22.29837161,7
"41_AuFire1",1122,2013-10-21,150.9179449,-22.65092484,1
"41_AuFire1",1142,2013-10-21,150.9230451,-22.66940243,1
"41_AuFire1",1151,2013-10-21,150.3134823,-22.61174597,1
"41_AuFire1",1161,2013-10-21,151.0131963,-22.66050429,1
"41_AuFire1",1183,2013-10-21,150.9559367,-22.61575302,1
"41_AuFire1",1184,2013-10-21,151.347879,-22.28054987,1
"41_AuFire1",1210,2013-10-21,151.1552,-22.49930641,1
"41_AuFire1",1245,2013-10-21,151.0281047,-22.58818322,1
"41_AuFire1",1253,2013-10-21,150.6214586,-22.63791805,1
"41_AuFire1",1260,2013-10-21,150.922639,-22.67054482,1
"41_AuFire1",1263,2013-10-21,150.834802,-22.6099497,4
"41_AuFire1",1264,2013-10-21,151.1794303,-22.67484488,1
"41_AuFire1",1272,2013-10-21,150.886,-22.65110272,1
"41_AuFire1",1274,2013-10-21,151.2778115,-22.63963331,1
"41_AuFire1",1278,2013-10-21,151.2989473,-22.47653448,1
"41_AuFire1",1296,2013-10-21,150.607327,-22.5712479,1
"41_AuFire1",1299,2013-10-21,150.6175323,-22.55202453,1
"41_AuFire1",1304,2013-10-21,151.0724536,-22.617545,1
"41_AuFire1",1329,2013-10-21,150.959492,-22.61629568,1
"41_AuFire1",1337,2013-10-21,151.0841054,-22.65289709,1
"41_AuFire1",1339,2013-10-21,150.8339237,-22.61079717,1
"41_AuFire1",1342,2013-10-21,151.1181843,-22.65703531,1
"41_AuFire1",1350,2013-10-21,151.4813429,-22.11707971,2
"41_AuFire1",1380,2013-10-21,150.8429007,-22.66967524,1
"41_AuFire1",1394,2013-10-21,151.3979598,-22.3449687,1
"41_AuFire1",1408,2013-10-21,150.6960187,-22.62493382,3
"41_AuFire1",1430,2013-10-21,151.2911111,-22.6322605,8
"41_AuFire1",1447,2013-10-21,151.096236,-22.66041099,1
"41_AuFire1",1479,2013-10-21,151.2737898,-22.66677203,1
"41_AuFire1",1484,2013-10-21,151.0867744,-22.57541892,1
"41_AuFire1",1486,2013-10-21,151.0660054,-22.66920422,1
"41_AuFire1",1487,2013-10-21,150.7927195,-22.48849585,1
"41_AuFire1",1491,2013-10-21,150.693651,-22.63222384,3
"41_AuFire1",1492,2013-10-21,151.004994,-22.65857578,10
"41_AuFire1",1497,2013-10-21,151.2869787,-22.67761197,4
"41_AuFire1",1499,2013-10-21,151.004984,-22.53284172,1
"41_AuFire1",1503,2013-10-21,150.9615727,-22.6289461,1
"41_AuFire1",1504,2013-10-21,151.2213073,-22.66892929,1
"41_AuFire1",1511,2013-10-21,151.1843347,-22.67256351,1
"41_AuFire1",1514,2013-10-21,151.4341669,-22.31576087,1
"41_AuFire1",1523,2013-10-21,151.275014,-22.66503718,9
"41_AuFire1",1529,2013-10-21,151.1399399,-22.59460012,2
"41_AuFire1",1535,2013-10-21,151.2829969,-22.67129644,1
"41_AuFire1",1539,2013-10-21,151.1963673,-21.40806668,5
"41_AuFire1",1544,2013-10-21,151.2697706,-22.66499683,2
"41_AuFire1",1546,2013-10-21,151.3432452,-22.30212652,2
"41_AuFire1",1566,2013-10-21,150.9740097,-22.64641212,1
"41_AuFire1",1592,2013-10-21,150.5695845,-22.57854749,6
"41_AuFire1",1594,2013-10-21,150.9053375,-22.64876041,1
"41_AuFire1",1612,2013-10-21,151.3434435,-21.71834972,1
"41_AuFire1",1640,2013-10-21,150.8877113,-22.62192379,9
"41_AuFire1",1642,2013-10-21,151.3426067,-22.31927174,4
"41_AuFire1",1649,2013-10-21,150.844096,-22.67305579,8
"41_AuFire1",1676,2013-10-21,151.3627433,-22.31055336,1
"41_AuFire1",1679,2013-10-21,150.6837481,-22.56540613,24
"41_AuFire1",1688,2013-10-21,150.941653,-22.62714472,1
"41_AuFire1",1753,2013-10-21,150.3715644,-22.5980436,1
"41_AuFire1",1760,2013-10-21,151.1819787,-22.67530489,1
"41_AuFire1",1762,2013-10-21,151.317619,-22.38868725,11
"41_AuFire1",1766,2013-10-21,151.24358,-22.63203272,1
"41_AuFire1",1772,2013-10-21,151.0849709,-22.66834467,2
"41_AuFire1",1779,2013-10-21,151.1422293,-22.67613773,1
"41_AuFire1",1797,2013-10-21,150.9042317,-22.64072905,4
"41_AuFire1",1805,2013-10-21,151.2719659,-22.63515112,2
"41_AuFire1",1806,2013-10-21,151.1832819,-22.67577916,1
"41_AuFire1",1818,2013-10-21,151.3518887,-22.27755434,5
"41_AuFire1",1838,2013-10-21,151.2954054,-22.63315448,1
"41_AuFire1",1843,2013-10-21,151.2653333,-22.64098272,2
"41_AuFire1",1866,2013-10-21,150.9866496,-22.65837607,13
"41_AuFire1",1903,2013-10-21,150.9589827,-22.61223948,1
"41_AuFire1",1906,2013-10-21,150.3134823,-22.61174597,1
"41_AuFire1",1935,2013-10-21,150.7540941,-22.49113562,1
"41_AuFire1",1938,2013-10-21,150.5575967,-22.57534397,36
"41_AuFire1",1941,2013-10-21,151.2881434,-22.67665968,1
"41_AuFire1",1943,2013-10-21,150.7174277,-22.62961092,4
"41_AuFire1",1950,2013-10-21,151.2874066,-22.64392296,1
"41_AuFire1",1953,2013-10-21,150.9252179,-22.57701668,1
"41_AuFire1",1962,2013-10-21,151.069111,-22.65910443,1
"41_AuFire1",1974,2013-10-21,151.2000932,-22.62410423,1
"41_AuFire1",1976,2013-10-21,150.971266,-22.60687718,31
"41_AuFire1",1985,2013-10-21,151.1797329,-22.67446655,1
"41_AuFire1",1993,2013-10-21,150.806298,-22.50948372,1
"41_AuFire1",1996,2013-10-21,151.171469,-22.63677141,2
"41_AuFire1",2022,2013-10-21,151.1135563,-22.65516936,1
"41_AuFire1",2026,2013-10-21,150.7074398,-22.59094767,1
"41_AuFire1",2042,2013-10-21,150.9384561,-22.65280762,1
"41_AuFire1",2062,2013-10-21,150.95985,-22.62663272,1
"41_AuFire1",2066,2013-10-21,151.287549,-22.67427372,1
"41_AuFire1",2070,2013-10-21,151.1147178,-22.65518292,2
"41_AuFire1",2119,2013-10-21,151.121296,-22.6636713,1
"41_AuFire1",2145,2013-10-21,150.3120232,-22.59331001,1
"41_AuFire1",2151,2013-10-21,150.206618,-22.44261972,1
"41_AuFire1",2178,2013-10-21,150.8413232,-22.64502696,41
"41_AuFire1",2181,2013-10-21,150.9920336,-22.63616746,1
"41_AuFire1",2184,2013-10-21,151.2880806,-22.60256322,1
"41_AuFire1",2237,2013-10-21,151.3415137,-22.30420047,4
"41_AuFire1",2274,2013-10-21,151.164856,-22.64843413,2
"41_AuFire1",2297,2013-10-21,150.6873209,-22.64095192,4
"41_AuFire1",2308,2013-10-21,150.2577705,-22.46118978,2
"41_AuFire1",2316,2013-10-21,150.9420922,-22.64418732,6
"41_AuFire1",2319,2013-10-21,150.9640452,-22.59926262,16
"41_AuFire1",2320,2013-10-21,151.2932882,-22.63176282,1
"41_AuFire1",2410,2013-10-21,150.9992217,-22.66004641,1
"41_AuFire1",2414,2013-10-21,150.9417521,-22.63899067,1
"41_AuFire1",2417,2013-10-21,151.0959103,-22.58245163,15
"41_AuFire1",2428,2013-10-21,150.915076,-22.61833428,1
"41_AuFire1",2433,2013-10-21,151.0010113,-22.61635092,2
"41_AuFire1",2434,2013-10-21,150.8192468,-22.6413355,1
"41_AuFire1",2454,2013-10-21,151.3496418,-21.68829191,1
"41_AuFire1",2463,2013-10-21,151.2918728,-22.31527243,2
"41_AuFire1",2477,2013-10-21,150.8915789,-22.62761692,1
"41_AuFire1",2491,2013-10-21,151.2464268,-22.61279829,1
"41_AuFire1",2503,2013-10-21,151.260822,-22.67562442,3
"41_AuFire1",2506,2013-10-21,151.0006346,-22.60935231,2
"41_AuFire1",2519,2013-10-21,150.945572,-22.61323872,1
"41_AuFire1",2525,2013-10-21,151.1148858,-22.65506183,2
"41_AuFire1",2528,2013-10-21,151.3024406,-22.61656398,1
"41_AuFire1",2536,2013-10-21,151.1445466,-22.67084942,1
"41_AuFire1",2572,2013-10-21,150.8108714,-22.64464104,1
"41_AuFire1",2582,2013-10-21,151.3686192,-22.26413762,1
"41_AuFire1",2583,2013-10-21,151.1702323,-22.63725213,6
"41_AuFire1",2608,2013-10-21,151.4806013,-22.13466423,2
"41_AuFire1",2612,2013-10-21,151.2657267,-22.65142764,2
"41_AuFire1",2616,2013-10-21,151.2855477,-22.66836912,1
"41_AuFire1",2634,2013-10-21,151.2791688,-22.67029667,1
"41_AuFire1",2644,2013-10-21,150.893167,-22.59297272,1
"41_AuFire1",2652,2013-10-21,151.1882728,-22.58830306,1
"41_AuFire1",2654,2013-10-21,151.0819366,-22.65248896,1
"41_AuFire1",2694,2013-10-21,151.344993,-22.31044632,17
"41_AuFire1",2695,2013-10-21,150.7808016,-22.64585992,2
"41_AuFire1",2712,2013-10-21,151.0890649,-22.65525853,1
"41_AuFire1",2739,2013-10-21,151.262484,-22.63120851,1
"41_AuFire1",2741,2013-10-21,151.1116889,-22.64756062,2
"41_AuFire1",2766,2013-10-21,151.0822749,-22.65222865,6
"41_AuFire1",2804,2013-10-21,150.9665769,-22.5806228,1
"41_AuFire1",2833,2013-10-21,150.9028078,-22.67386602,4
"41_AuFire1",2846,2013-10-21,150.8924479,-22.60511162,119
"41_AuFire1",2858,2013-10-21,150.9990227,-22.67285924,1
"41_AuFire1",2864,2013-10-21,151.0380794,-22.67582848,5
"41_AuFire1",2865,2013-10-21,151.1116734,-22.64658512,1
"41_AuFire1",2888,2013-10-21,150.6741752,-22.62835512,4
"41_AuFire1",2967,2013-10-21,151.1801178,-22.65955946,2
"41_AuFire1",2976,2013-10-21,150.7462882,-22.61978431,3
"41_AuFire1",3007,2013-10-21,151.310277,-22.57847627,1
"41_AuFire1",3009,2013-10-21,150.7239184,-22.60349033,4
"41_AuFire1",3011,2013-10-21,151.3438598,-22.31477453,22
"41_AuFire1",3016,2013-10-21,151.3063178,-22.55330617,3
"41_AuFire1",3019,2013-10-21,150.7790329,-22.65088821,2
"41_AuFire1",3023,2013-10-21,151.1827919,-22.65930184,2
"41_AuFire1",3024,2013-10-21,150.9609675,-22.61395873,1
"41_AuFire1",3026,2013-10-21,150.9346601,-22.55915736,1
"41_AuFire1",3030,2013-10-21,150.3133392,-22.58464858,1
"41_AuFire1",3032,2013-10-21,151.1356198,-22.67471344,1
"41_AuFire1",3035,2013-10-21,150.9154834,-22.61059543,1
"41_AuFire1",3043,2013-10-21,150.7243739,-22.66454402,1
"41_AuFire1",3048,2013-10-21,150.7825646,-22.65851877,4
"41_AuFire1",3050,2013-10-21,151.2226241,-22.63735924,6
"41_AuFire1",3064,2013-10-21,150.754031,-22.47641567,1
"41_AuFire1",3081,2013-10-21,151.0447055,-22.53142694,4
"41_AuFire1",3087,2013-10-21,150.8131733,-22.64854295,1
"41_AuFire1",3096,2013-10-21,150.8295542,-22.63938152,1
"41_AuFire1",3105,2013-10-21,151.18579,-22.67692272,1
"41_AuFire1",3106,2013-10-21,151.3485742,-21.71371994,1
"41_AuFire1",3114,2013-10-21,151.3556693,-22.15651746,1
"41_AuFire1",3120,2013-10-21,150.9626305,-22.61347378,1
"41_AuFire1",3131,2013-10-21,150.8907527,-22.6623956,1
"41_AuFire1",3135,2013-10-21,150.9657321,-22.67613692,1
"41_AuFire1",3144,2013-10-21,150.8398072,-22.64485662,3
"41_AuFire1",3148,2013-10-21,151.3690933,-21.75574582,1
"41_AuFire1",3149,2013-10-21,151.3235357,-22.36480811,1
"41_AuFire1",3152,2013-10-21,151.4638785,-22.25187408,3
"41_AuFire1",3170,2013-10-21,151.3833923,-22.31813223,1
"41_AuFire1",3189,2013-10-21,151.3683945,-22.36882608,2
"41_AuFire1",3217,2013-10-21,150.8403222,-22.49503951,1
"41_AuFire1",3222,2013-10-21,151.1926356,-22.45333829,7
"41_AuFire1",3229,2013-10-21,151.271384,-22.62375299,1
"41_AuFire1",3235,2013-10-21,150.8935462,-22.6361691,2
"41_AuFire1",3244,2013-10-21,151.4334056,-22.2144918,1
"41_AuFire1",3260,2013-10-21,151.1765664,-21.44728012,1
"41_AuFire1",3262,2013-10-21,151.0969788,-22.56728689,51
"41_AuFire1",3264,2013-10-21,150.9657516,-22.67073157,1
"41_AuFire1",3275,2013-10-21,151.1203888,-22.65668156,2
"41_AuFire1",3284,2013-10-21,151.1105289,-22.60772837,3
"41_AuFire1",3287,2013-10-21,150.7885196,-22.64135427,8
"41_AuFire1",3293,2013-10-21,151.3501802,-22.27342339,3
"41_AuFire1",3317,2013-10-21,151.26461,-22.67284272,1
"41_AuFire1",3327,2013-10-21,150.8381937,-22.65299321,1
"41_AuFire1",3328,2013-10-21,150.8729249,-22.63812018,1
"41_AuFire1",3349,2013-10-21,151.30849,-22.57087272,1
"41_AuFire1",3350,2013-10-21,151.116127,-22.65965372,1
"41_AuFire1",3367,2013-10-21,150.8441164,-22.66499153,2
"41_AuFire1",3383,2013-10-21,151.1111936,-22.57485896,1
"41_AuFire1",3399,2013-10-21,150.9294031,-22.6114047,1
"41_AuFire1",3416,2013-10-21,151.1225838,-22.66245054,1
"41_AuFire1",3421,2013-10-21,151.0197984,-22.58969612,3
"41_AuFire1",3425,2013-10-21,150.6971932,-22.66571622,9
"41_AuFire1",3426,2013-10-21,151.1453104,-22.6781486,3
"41_AuFire1",3427,2013-10-21,151.1672412,-22.61358533,1
"41_AuFire1",3437,2013-10-21,150.9497084,-22.63097518,1
"41_AuFire1",3456,2013-10-21,151.3285879,-22.37806931,1
"41_AuFire1",3460,2013-10-21,151.3505925,-22.27663218,1
"41_AuFire1",3461,2013-10-21,151.2048564,-22.6187218,5
"41_AuFire1",3526,2013-10-21,150.9510765,-22.61583957,2
"41_AuFire1",3553,2013-10-21,150.9425415,-22.62433051,1
"41_AuFire1",3565,2013-10-21,151.2706948,-22.63260122,1
"41_AuFire1",3581,2013-10-21,151.1099854,-22.5670635,3
"41_AuFire1",3588,2013-10-21,151.4838696,-22.23614636,1
"41_AuFire1",3592,2013-10-21,150.9567708,-22.64551512,1
"41_AuFire1",3631,2013-10-21,150.6866048,-22.67928321,1
"41_AuFire1",3637,2013-10-21,151.1784361,-22.65494147,1
"41_AuFire1",3655,2013-10-21,151.2887866,-22.58629902,1
"41_AuFire1",3664,2013-10-21,151.3758546,-22.26897982,1
"41_AuFire1",3668,2013-10-21,150.8407193,-22.65409297,1
"41_AuFire1",3671,2013-10-21,150.8982585,-22.6351114,2
"41_AuFire1",3679,2013-10-21,151.2275791,-22.42570612,1
"41_AuFire1",3690,2013-10-21,150.7835317,-22.60347273,5
"41_AuFire1",3701,2013-10-21,151.0663146,-22.65221923,2
"41_AuFire1",3708,2013-10-21,150.7144605,-22.64697852,1
"41_AuFire1",3724,2013-10-21,151.1734946,-21.42329655,1
"41_AuFire1",3729,2013-10-21,151.2799536,-22.66096956,3
"41_AuFire1",3736,2013-10-21,151.18457,-22.67502272,1
"41_AuFire1",3768,2013-10-21,151.2643131,-22.65278164,1
"41_AuFire1",3786,2013-10-21,151.2774154,-22.64823826,1
"41_AuFire1",3808,2013-10-21,151.2950763,-22.59014457,1
"41_AuFire1",3814,2013-10-21,150.7071853,-22.4576393,1
"41_AuFire1",3823,2013-10-21,151.3560458,-21.49326259,2
"41_AuFire1",3861,2013-10-21,150.8949073,-22.63354789,1
